time_ms,balance,unrealized_pnl,equity
1691236800000,427.96998825864813,-0.9024009666124797,427.0675872920356
1691251200000,427.96998825864813,-1.288966506011278,426.68102175263687
1691265600000,427.96998825864813,-1.500009233252694,426.46997902539545
1691280000000,427.96998825864813,-1.1773441542642593,426.7926441043839
1691294400000,427.96998825864813,-1.4917763798227452,426.4782118788254
1691308800000,427.96998825864813,-1.0853526325711564,426.884635626077
1691323200000,427.96998825864813,-0.11326454337274022,427.8567237152754
1691337600000,427.4444883299999,-0.5680846257635983,426.8764037042363
1691352000000,427.4444883299999,-0.5406608138559379,426.90382751614396
1691366400000,426.331225084577,-1.1114501532333039,425.2197749313437
1691380800000,426.331225084577,-0.6218029634692217,425.70942212110776
1691395200000,426.331225084577,-0.24794560966239276,426.0832794749146
1691409600000,426.331225084577,3.6125816049370525,429.9438066895141
1691424000000,426.331225084577,0.32850945556025174,426.65973454013726
1691438400000,426.331225084577,-0.5399310599793925,425.7912940245976
1691452800000,426.331225084577,-0.5347134307398551,425.7965116538372
1691467200000,426.331225084577,-0.5486644583130308,425.78256062626394
1691481600000,426.331225084577,-3.6149604949430207,422.71626458963397
1691496000000,424.6642777974947,-3.2688117262376273,421.3954660712571
1691510400000,418.5478044612685,0.0,418.5478044612685
1691524800000,418.5478044612685,0.0,418.5478044612685
1691539200000,418.5478044612685,0.0,418.5478044612685
1691553600000,418.5478044612685,0.0,418.5478044612685
1691568000000,418.5478044612685,0.0,418.5478044612685
1691582400000,418.5478044612685,-2.7763622349327344,415.7714422263358
1691596800000,418.5478044612685,-5.975671214107178,412.57213324716133
1691611200000,418.5478044612685,-3.8612309164449177,414.6865735448236
1691625600000,418.5478044612685,-4.148588858752093,414.39921560251645
1691640000000,418.5478044612685,-4.883933000800878,413.66387146046765
1691654400000,418.5478044612685,-4.947788473629309,413.6000159876392
1691668800000,418.5478044612685,-4.913364422138663,413.63444003912986
1691683200000,418.5478044612685,-5.538695062050479,413.00910939921806
1691697600000,418.5478044612685,-5.195692176186226,413.3521122850823
1691712000000,418.5478044612685,-6.176757648201114,412.37104681306744
1691726400000,412.68294451933843,0.0,412.68294451933843
1691740800000,412.68294451933843,0.0,412.68294451933843
1691755200000,412.68294451933843,0.0,412.68294451933843
1691769600000,412.68294451933843,0.0,412.68294451933843
1691784000000,412.68294451933843,0.0,412.68294451933843
1691798400000,412.68294451933843,0.0,412.68294451933843
1691812800000,412.68294451933843,0.0,412.68294451933843
1691827200000,412.68294451933843,0.0,412.68294451933843
1691841600000,412.68294451933843,0.0,412.68294451933843
1691856000000,412.68294451933843,0.0,412.68294451933843
1691870400000,412.68294451933843,0.0,412.68294451933843
1691884800000,412.68294451933843,0.0,412.68294451933843
1691899200000,412.68294451933843,0.0,412.68294451933843
1691913600000,412.68294451933843,-0.14597060841558038,412.5369739109229
1691928000000,412.68294451933843,-0.059523381235517564,412.6234211381029
1691942400000,412.68294451933843,-0.5264927780565138,412.1564517412819
1691956800000,412.68294451933843,0.43909187553534823,413.12203639487376
1691971200000,412.68294451933843,-0.23010228486763884,412.4528422344708
1691985600000,412.68294451933843,-0.4369581499056944,412.2459863694327
1692000000000,412.68294451933843,-0.31732136229039787,412.36562315704805
1692014400000,412.68294451933843,-1.7691716687702395,410.9137728505682
1692028800000,412.68294451933843,0.06397265759317569,412.7469171769316
1692043200000,412.68294451933843,-0.49716246883467674,412.18578205050375
1692057600000,412.4605607368976,0.0,412.4605607368976
1692072000000,412.4605607368976,0.0,412.4605607368976
1692086400000,412.4605607368976,0.0,412.4605607368976
1692100800000,412.4605607368976,0.054999828450331106,412.5155605653479
1692115200000,412.4605607368976,1.1500412417082824,413.61060197860587
1692129600000,412.4605607368976,1.0272545106024775,413.48781524750007
1692144000000,412.4605607368976,0.8295601510862427,413.29012088798385
1692158400000,412.4605607368976,1.0094929079896955,413.4700536448873
1692172800000,412.4605607368976,1.329201755019886,413.7897624919175
1692187200000,412.4605607368976,2.1218898091352307,414.5824505460328
1692201600000,412.4605607368976,2.0508771897361395,414.51143792663373
1692216000000,413.7461519039113,5.156190350466497,418.9023422543778
1692230400000,416.4077865316974,4.694468852131887,421.1022553838293
1692244800000,420.9918152859253,0.0,420.9918152859253
1692259200000,420.9918152859253,0.0,420.9918152859253
1692273600000,422.3039973722555,3.32553479643668,425.62953216869215
1692288000000,423.7085026501126,2.35922313162244,426.0677257817351
1692302400000,450.091058938738,0.0,450.091058938738
1692316800000,450.091058938738,0.3389508277764769,450.4300097665145
1692331200000,450.091058938738,-1.5689997075338509,448.52205923120414
1692345600000,450.091058938738,-1.7644916492048868,448.3265672895331
1692360000000,450.091058938738,6.42631581023609,456.5173747489741
1692374400000,456.36179145223247,2.2911095546066815,458.65290100683916
1692388800000,458.0284005306982,-0.1467728595630123,457.8816276711352
1692403200000,458.0284005306982,0.7422609230615244,458.7706614537597
1692417600000,458.0284005306982,1.0017677837638956,459.0301683144621
1692432000000,458.0284005306982,1.2585831209918452,459.28698365169004
1692446400000,458.0284005306982,-5.303870201397276,452.72453032930093
1692460800000,458.0284005306982,-3.546369735074152,454.48203079562404
1692475200000,458.0284005306982,-2.1728612560177716,455.85553927468044
1692489600000,458.0284005306982,-1.898914792708858,456.12948573798934
1692504000000,458.0284005306982,-1.3358802617100687,456.6925202689881
1692518400000,458.0284005306982,-3.6727935991843013,454.35560693151393
1692532800000,457.39538685528333,-1.744491489446493,455.65089536583685
1692547200000,454.56680680757904,-0.574191247304934,453.9926155602741
1692561600000,454.56680680757904,-2.392492629785529,452.1743141777935
1692576000000,454.56680680757904,-0.21783686603225988,454.3489699415468
1692590400000,454.56680680757904,1.2028765992215424,455.7696834068006
1692604800000,454.56680680757904,0.9709521832599081,455.53775899083894
1692619200000,454.56680680757904,4.129066160320113,458.69587296789916
1692633600000,454.56680680757904,0.39417221820614873,454.9609790257852
1692648000000,454.56680680757904,0.7870651021159716,455.353871909695
1692662400000,454.56680680757904,2.1019976725688454,456.6688044801479
1692676800000,454.56680680757904,1.2104284000850438,455.7772352076641
1692691200000,454.7886000431771,2.0729798284755967,456.8615798716527
1692705600000,458.7132162668644,0.8129170340385478,459.5261333009029
1692720000000,458.7132162668644,5.853544827882336,464.5667610947467
1692734400000,469.0953339654551,0.0,469.0953339654551
1692748800000,469.0953339654551,0.3451040819153988,469.4404380473705
1692763200000,469.0953339654551,-2.2535408977922833,466.8417930676628
1692777600000,469.0953339654551,-0.5971393207225619,468.4981946447325
1692792000000,469.0953339654551,-5.090700074234028,464.0046338912211
1692806400000,455.63533416469625,0.0,455.63533416469625
1692820800000,455.63533416469625,0.0,455.63533416469625
1692835200000,455.63533416469625,0.0,455.63533416469625
1692849600000,455.63533416469625,0.0,455.63533416469625
1692864000000,455.63533416469625,0.0,455.63533416469625
1692878400000,455.63533416469625,0.0,455.63533416469625
1692892800000,455.63533416469625,0.0,455.63533416469625
1692907200000,455.63533416469625,0.0,455.63533416469625
1692921600000,455.63533416469625,0.0,455.63533416469625
1692936000000,455.63533416469625,0.0,455.63533416469625
1692950400000,455.63533416469625,0.0,455.63533416469625
1692964800000,455.63533416469625,1.3460362831484076,456.98137044784465
1692979200000,455.63533416469625,0.9822069564070122,456.6175411211033
1692993600000,455.63533416469625,-1.1542347592274673,454.4810994054688
1693008000000,455.63533416469625,-1.5973415172811423,454.0379926474151
1693022400000,455.63533416469625,-0.931941703236296,454.70339246145994
1693036800000,455.63533416469625,-0.5240401627098095,455.11129400198644
1693051200000,455.63533416469625,-0.7835977099609763,454.85173645473526
1693065600000,455.63533416469625,0.19177354056379287,455.82710770526006
1693080000000,455.63533416469625,0.19081549333480624,455.82614965803106
1693094400000,455.63533416469625,0.15494963905183756,455.7902838037481
1693108800000,455.9743599893969,-0.5751186435947353,455.3992413458021
1693123200000,455.9743599893969,-0.6588086793596963,455.31555131003716
1693137600000,454.39039600558084,0.0,454.39039600558084
1693152000000,454.39039600558084,-0.33498747789750616,454.0554085276833
1693166400000,454.39039600558084,-0.7169142862983119,453.6734817192825
1693180800000,454.39039600558084,0.5586910619178387,454.9490870674987
1693195200000,454.39039600558084,1.8569402920549654,456.2473362976358
1693209600000,455.8066775488076,1.413983369320291,457.2206609181279
1693224000000,456.8122724693142,0.0,456.8122724693142
1693238400000,456.8122724693142,0.0,456.8122724693142
1693252800000,456.8122724693142,0.0,456.8122724693142
1693267200000,456.8122724693142,0.0,456.8122724693142
1693281600000,456.8122724693142,0.0,456.8122724693142
1693296000000,456.8122724693142,0.0,456.8122724693142
1693310400000,456.8122724693142,0.0,456.8122724693142
1693324800000,456.8122724693142,0.0,456.8122724693142
1693339200000,456.8122724693142,0.0,456.8122724693142
1693353600000,456.8122724693142,0.0,456.8122724693142
1693368000000,456.8122724693142,0.0,456.8122724693142
1693382400000,456.8122724693142,0.0,456.8122724693142
1693396800000,456.8122724693142,0.0,456.8122724693142
1693411200000,456.8122724693142,0.0,456.8122724693142
1693425600000,456.8122724693142,0.0,456.8122724693142
1693440000000,456.8122724693142,0.0,456.8122724693142
1693454400000,456.8122724693142,0.0,456.8122724693142
1693468800000,456.8122724693142,0.0,456.8122724693142
1693483200000,456.8122724693142,0.0,456.8122724693142
1693497600000,456.8122724693142,0.0,456.8122724693142
1693512000000,456.8122724693142,0.0,456.8122724693142
1693526400000,456.8122724693142,0.0,456.8122724693142
1693540800000,456.8122724693142,0.0,456.8122724693142
1693555200000,456.8122724693142,0.0,456.8122724693142
1693569600000,456.8122724693142,0.0,456.8122724693142
1693584000000,456.8122724693142,0.0,456.8122724693142
1693598400000,456.8122724693142,0.0,456.8122724693142
1693612800000,456.8122724693142,0.0,456.8122724693142
1693627200000,456.8122724693142,0.0,456.8122724693142
1693641600000,456.8122724693142,0.0,456.8122724693142
1693656000000,456.8122724693142,0.0,456.8122724693142
1693670400000,456.8122724693142,0.0,456.8122724693142
1693684800000,456.8122724693142,0.0,456.8122724693142
1693699200000,456.8122724693142,0.0,456.8122724693142
1693713600000,456.8122724693142,0.0,456.8122724693142
1693728000000,456.8122724693142,0.0,456.8122724693142
1693742400000,456.8122724693142,0.0,456.8122724693142
1693756800000,456.8122724693142,0.0,456.8122724693142
1693771200000,456.8122724693142,0.0,456.8122724693142
1693785600000,456.8122724693142,0.0,456.8122724693142
1693800000000,456.8122724693142,0.0,456.8122724693142
1693814400000,456.8122724693142,0.0,456.8122724693142
1693828800000,456.8122724693142,0.0,456.8122724693142
1693843200000,456.8122724693142,0.0,456.8122724693142
1693857600000,456.8122724693142,0.0,456.8122724693142
1693872000000,456.8122724693142,0.0,456.8122724693142
1693886400000,456.8122724693142,0.0,456.8122724693142
1693900800000,456.8122724693142,-1.9290628814701225,454.8832095878441
1693915200000,456.8122724693142,-2.0976096594926856,454.71466280982156
1693929600000,456.8122724693142,-1.4466170581395639,455.36565541117466
1693944000000,456.8122724693142,-1.7388678934263702,455.0734045758879
1693958400000,456.8122724693142,-1.6290805426043427,455.18319192670987
1693972800000,456.8122724693142,-0.9115970104716764,455.90067545884256
1693987200000,456.8122724693142,-1.4976449817610558,455.31462748755314
1694001600000,456.8122724693142,-0.050307511769344615,456.7619649575449
1694016000000,450.25849474950223,0.0,450.25849474950223
1694030400000,450.25849474950223,-0.9902833157131775,449.2682114337891
1694044800000,450.25849474950223,-1.690143976520488,448.5683507729818
1694059200000,450.25849474950223,-1.0057072421221405,449.2527875073801
1694073600000,450.25849474950223,-0.48514972581917176,449.7733450236831
1694088000000,450.25849474950223,-1.1753704326209067,449.0831243168813
1694102400000,450.25849474950223,-2.1567177503920516,448.1017769991102
1694116800000,443.7987425298558,0.0,443.7987425298558
1694131200000,443.7987425298558,0.0,443.7987425298558
1694145600000,443.7987425298558,0.0,443.7987425298558
1694160000000,443.7987425298558,0.0,443.7987425298558
1694174400000,443.7987425298558,0.0,443.7987425298558
1694188800000,443.7987425298558,0.0,443.7987425298558
1694203200000,443.7987425298558,0.0,443.7987425298558
1694217600000,443.7987425298558,0.0,443.7987425298558
1694232000000,443.7987425298558,0.0,443.7987425298558
1694246400000,443.7987425298558,0.0,443.7987425298558
1694260800000,443.7987425298558,0.0,443.7987425298558
1694275200000,443.7987425298558,0.0,443.7987425298558
1694289600000,443.7987425298558,0.0,443.7987425298558
1694304000000,443.7987425298558,0.0,443.7987425298558
1694318400000,443.7987425298558,0.0,443.7987425298558
1694332800000,443.7987425298558,0.0,443.7987425298558
1694347200000,443.7987425298558,0.0,443.7987425298558
1694361600000,443.7987425298558,-0.33608956136056944,443.46265296849526
1694376000000,443.7987425298558,-0.7182212093294575,443.0805213205264
1694390400000,443.7987425298558,0.9915150980288889,444.7902576278847
1694404800000,443.7987425298558,0.2823534896763743,444.0810960195322
1694419200000,445.1820111320922,4.747710863416116,449.9297219955083
1694433600000,450.1926347693446,2.9403644809722613,453.13299925031686
1694448000000,450.1926347693446,3.383896486129793,453.5765312554744
1694462400000,450.1926347693446,2.702360381970373,452.89499515131496
1694476800000,452.5632693992149,0.0,452.5632693992149
1694491200000,452.5632693992149,0.0,452.5632693992149
1694505600000,452.5632693992149,0.0,452.5632693992149
1694520000000,452.5632693992149,0.0,452.5632693992149
1694534400000,452.5632693992149,0.0,452.5632693992149
1694548800000,452.5632693992149,0.0,452.5632693992149
1694563200000,452.5632693992149,0.0,452.5632693992149
1694577600000,452.5632693992149,0.0,452.5632693992149
1694592000000,452.5632693992149,0.0,452.5632693992149
1694606400000,452.5632693992149,0.0,452.5632693992149
1694620800000,452.5632693992149,-1.2447068539029178,451.318562545312
1694635200000,452.5632693992149,-0.44879066298718173,452.11447873622774
1694649600000,452.5632693992149,-0.035672259130898,452.527597140084
1694664000000,452.5632693992149,0.694865101816746,453.25813450103163
1694678400000,452.5632693992149,1.6622822814893117,454.2255516807042
1694692800000,453.97221500563376,4.089795815842876,458.06201082147663
1694707200000,453.97221500563376,4.159370817272235,458.131585822906
1694721600000,455.3324834934516,-0.008728399397243902,455.3237550940544
1694736000000,455.3324834934516,1.2508478765256772,456.58333136997726
1694750400000,455.3324834934516,0.256042798336252,455.58852629178784
1694764800000,455.3324834934516,-0.8994615617145696,454.433021931737
1694779200000,455.3324834934516,-1.0815874144907611,454.25089607896086
1694793600000,455.3324834934516,-0.8061029312998502,454.52638056215176
1694808000000,455.3324834934516,2.299219382002211,457.6317028754538
1694822400000,455.3324834934516,2.334420177076609,457.6669036705282
1694836800000,456.9001385256468,0.0,456.9001385256468
1694851200000,456.9001385256468,-0.40538907371571076,456.4947494519311
1694865600000,456.9001385256468,-0.7519391342200166,456.1481993914268
1694880000000,456.9001385256468,-0.6391471849003441,456.26099134074644
1694894400000,456.9001385256468,-0.27044073178726613,456.6296977938595
1694908800000,456.9001385256468,-1.3943988373334548,455.5057396883134
1694923200000,456.9001385256468,-1.870650743222416,455.0294877824244
1694937600000,456.9001385256468,-0.9132688450237257,455.9868696806231
1694952000000,456.9001385256468,-1.1434813447039582,455.75665718094285
1694966400000,456.9001385256468,-2.156381231740967,454.74375729390584
1694980800000,456.9001385256468,-2.4616786370688573,454.43845988857794
1694995200000,456.93609909163126,0.0,456.93609909163126
1695009600000,456.93609909163126,0.0,456.93609909163126
1695024000000,456.93609909163126,4.301504463694355,461.2376035553256
1695038400000,458.35865843915406,3.4807529453606216,461.8394113845147
1695052800000,460.0803395067119,0.0,460.0803395067119
1695067200000,460.0803395067119,0.0,460.0803395067119
1695081600000,460.0803395067119,0.0,460.0803395067119
1695096000000,460.0803395067119,0.0,460.0803395067119
1695110400000,460.0803395067119,0.0,460.0803395067119
1695124800000,460.0803395067119,0.0,460.0803395067119
1695139200000,460.0803395067119,0.0,460.0803395067119
1695153600000,460.0803395067119,-0.5520795736720326,459.52825993303986
1695168000000,460.0803395067119,-2.1191417894773035,457.9611977172346
1695182400000,460.0803395067119,-2.8103065413259216,457.27003296538595
1695196800000,460.0803395067119,-3.6098175322265793,456.4705219744853
1695211200000,460.0803395067119,-2.8914682135325362,457.1888712931793
1695225600000,460.0803395067119,-7.262607891214129,452.81773161549773
1695240000000,460.0803395067119,-4.472826883088564,455.60751262362334
1695254400000,460.0803395067119,-5.120809286413953,454.95953022029795
1695268800000,460.0803395067119,-6.348664516072288,453.7316749906396
1695283200000,453.4866266619682,-4.50462028245852,448.9820063795097
1695297600000,446.89291381722455,0.0,446.89291381722455
1695312000000,446.89291381722455,0.0,446.89291381722455
1695326400000,446.89291381722455,0.0,446.89291381722455
1695340800000,446.89291381722455,0.0,446.89291381722455
1695355200000,446.89291381722455,0.0,446.89291381722455
1695369600000,446.89291381722455,0.0,446.89291381722455
1695384000000,446.89291381722455,0.0,446.89291381722455
1695398400000,446.89291381722455,0.0,446.89291381722455
1695412800000,446.89291381722455,0.0,446.89291381722455
1695427200000,446.89291381722455,0.0,446.89291381722455
1695441600000,446.89291381722455,0.0,446.89291381722455
1695456000000,446.89291381722455,0.0,446.89291381722455
1695470400000,446.89291381722455,0.0,446.89291381722455
1695484800000,446.89291381722455,0.0,446.89291381722455
1695499200000,446.89291381722455,0.0,446.89291381722455
1695513600000,446.89291381722455,0.0,446.89291381722455
1695528000000,446.89291381722455,0.0,446.89291381722455
1695542400000,446.89291381722455,0.0,446.89291381722455
1695556800000,446.89291381722455,0.0,446.89291381722455
1695571200000,446.89291381722455,0.0,446.89291381722455
1695585600000,446.89291381722455,0.0,446.89291381722455
1695600000000,446.89291381722455,0.0,446.89291381722455
1695614400000,446.89291381722455,-0.8605764992802457,446.0323373179443
1695628800000,446.89291381722455,1.041811389777083,447.93472520700163
1695643200000,446.89291381722455,-1.371619273736263,445.5212945434883
1695657600000,446.89291381722455,-3.5135571771065255,443.37935664011803
1695672000000,446.89291381722455,-2.773921626652318,444.1189921905722
1695686400000,446.89291381722455,-3.802544974431602,443.09036884279294
1695700800000,446.89291381722455,-2.6394697076366067,444.253444109588
1695715200000,446.89291381722455,-3.072303408643197,443.82061040858133
1695729600000,446.89291381722455,-0.35082054695082476,446.5420932702737
1695744000000,446.89291381722455,-2.4878431592686137,444.40507065795595
1695758400000,444.0567207386448,-0.08180930538060407,443.9749114332642
1695772800000,444.0567207386448,-0.6419166344667746,443.414804104178
1695787200000,444.0567207386448,-0.3347005743660019,443.7220201642788
1695801600000,438.9320722028295,0.0,438.9320722028295
1695816000000,438.9320722028295,0.0,438.9320722028295
1695830400000,438.9320722028295,0.0,438.9320722028295
1695844800000,438.9320722028295,0.0,438.9320722028295
1695859200000,438.9320722028295,0.0,438.9320722028295
1695873600000,438.9320722028295,0.0,438.9320722028295
1695888000000,438.9320722028295,0.0,438.9320722028295
1695902400000,440.298580393977,3.2845613027076785,443.58314169668466
1695916800000,441.76126648309264,2.6718473202376063,444.43311380333023
1695931200000,443.60037401435085,0.0,443.60037401435085
1695945600000,443.60037401435085,0.0,443.60037401435085
1695960000000,443.60037401435085,0.0,443.60037401435085
1695974400000,443.60037401435085,0.0,443.60037401435085
1695988800000,443.60037401435085,-1.0063070379138719,442.594066976437
1696003200000,443.60037401435085,-0.6349360766186737,442.9654379377322
1696017600000,443.60037401435085,-0.8310127155506843,442.76936129880016
1696032000000,443.60037401435085,-0.7840266085254972,442.81634740582535
1696046400000,443.60037401435085,-0.6213823918998715,442.97899162245096
1696060800000,443.60037401435085,-0.5545175472871341,443.0458564670637
1696075200000,443.60037401435085,-0.011466579553775502,443.5889074347971
1696089600000,443.60037401435085,0.22436753455336844,443.8247415489042
1696104000000,443.60037401435085,-0.29970827457364735,443.3006657397772
1696118400000,443.60037401435085,0.4638159645855395,444.0641899789364
1696132800000,444.56477273455084,0.0,444.56477273455084
1696147200000,444.56477273455084,0.0,444.56477273455084
1696161600000,444.56477273455084,-0.6431903071070142,443.9215824274438
1696176000000,444.56477273455084,-2.4635277094207186,442.10124502513014
1696190400000,455.4210306772267,3.388183282203384,458.8092139594301
1696204800000,458.570465831803,0.0,458.570465831803
1696219200000,458.570465831803,0.0,458.570465831803
1696233600000,458.570465831803,-1.251586361573819,457.3188794702292
1696248000000,458.570465831803,-2.7057067006698934,455.8647591311331
1696262400000,458.570465831803,-3.2983897764581616,455.2720760553448
1696276800000,451.99839197614295,0.0,451.99839197614295
1696291200000,451.99839197614295,0.0,451.99839197614295
1696305600000,451.99839197614295,0.0,451.99839197614295
1696320000000,451.99839197614295,0.0,451.99839197614295
1696334400000,451.99839197614295,0.0,451.99839197614295
1696348800000,451.99839197614295,0.0,451.99839197614295
1696363200000,451.99839197614295,0.0,451.99839197614295
1696377600000,451.99839197614295,0.0,451.99839197614295
1696392000000,451.99839197614295,0.0,451.99839197614295
1696406400000,451.99839197614295,0.0,451.99839197614295
1696420800000,451.99839197614295,0.0,451.99839197614295
1696435200000,451.99839197614295,0.0,451.99839197614295
1696449600000,451.99839197614295,0.0,451.99839197614295
1696464000000,451.99839197614295,0.0,451.99839197614295
1696478400000,451.99839197614295,0.0,451.99839197614295
1696492800000,451.99839197614295,0.0,451.99839197614295
1696507200000,451.99839197614295,0.0,451.99839197614295
1696521600000,451.99839197614295,0.0,451.99839197614295
1696536000000,451.99839197614295,0.0,451.99839197614295
1696550400000,451.99839197614295,0.0,451.99839197614295
1696564800000,451.99839197614295,0.0,451.99839197614295
1696579200000,451.99839197614295,0.0,451.99839197614295
1696593600000,451.99839197614295,0.0,451.99839197614295
1696608000000,451.99839197614295,0.0,451.99839197614295
1696622400000,451.99839197614295,0.0,451.99839197614295
1696636800000,451.99839197614295,-0.4936719390352575,451.5047200371077
1696651200000,451.99839197614295,-0.600372124593108,451.39801985154986
1696665600000,451.99839197614295,-0.15223134525015536,451.8461606308928
1696680000000,451.99839197614295,-0.16023385916697475,451.838158116976
1696694400000,451.99839197614295,-0.844004214950213,451.15438776119277
1696708800000,451.99839197614295,-0.008186094747050732,451.9902058813959
1696723200000,451.99839197614295,0.9121030056894097,452.91049498183236
1696737600000,451.99839197614295,-0.4723319019237069,451.52606007421923
1696752000000,451.99839197614295,-1.2930341625061672,450.7053578136368
1696766400000,451.99839197614295,-0.5363520132583912,451.46203996288455
1696780800000,451.45314828075476,0.0,451.45314828075476
1696795200000,451.45314828075476,0.0,451.45314828075476
1696809600000,451.45314828075476,0.0,451.45314828075476
1696824000000,451.45314828075476,0.0,451.45314828075476
1696838400000,451.45314828075476,0.0,451.45314828075476
1696852800000,451.45314828075476,0.0,451.45314828075476
1696867200000,451.45314828075476,0.0,451.45314828075476
1696881600000,451.45314828075476,0.0,451.45314828075476
1696896000000,451.45314828075476,0.0,451.45314828075476
1696910400000,451.45314828075476,0.0,451.45314828075476
1696924800000,451.45314828075476,0.0,451.45314828075476
1696939200000,451.45314828075476,0.0,451.45314828075476
1696953600000,451.45314828075476,0.0,451.45314828075476
1696968000000,451.45314828075476,0.0,451.45314828075476
1696982400000,451.45314828075476,0.0,451.45314828075476
1696996800000,451.45314828075476,0.0,451.45314828075476
1697011200000,451.45314828075476,0.0,451.45314828075476
1697025600000,451.45314828075476,0.0,451.45314828075476
1697040000000,451.45314828075476,0.0,451.45314828075476
1697054400000,451.45314828075476,0.0,451.45314828075476
1697068800000,451.45314828075476,0.0,451.45314828075476
1697083200000,451.45314828075476,0.0,451.45314828075476
1697097600000,451.45314828075476,0.0,451.45314828075476
1697112000000,451.45314828075476,0.0,451.45314828075476
1697126400000,451.45314828075476,0.0,451.45314828075476
1697140800000,451.45314828075476,-2.338548256131025,449.1146000246237
1697155200000,451.45314828075476,-2.470363326393782,448.98278495436097
1697169600000,451.45314828075476,-4.9681944798556055,446.4849538008992
1697184000000,451.45314828075476,-4.011968821764008,447.44117945899075
1697198400000,451.45314828075476,-1.7964835091431257,449.65666477161164
1697212800000,451.45314828075476,-3.576687089568893,447.87646119118585
1697227200000,444.97625664921446,-1.6475435398310283,443.32871310938344
1697241600000,444.97625664921446,-2.3037630584226885,442.67249359079176
1697256000000,444.97625664921446,-1.7702361410408096,443.20602050817365
1697270400000,444.97625664921446,-1.8083452065680745,443.1679114426464
1697284800000,442.55630741540375,0.0,442.55630741540375
1697299200000,442.55630741540375,0.0,442.55630741540375
1697313600000,442.55630741540375,0.0,442.55630741540375
1697328000000,442.55630741540375,0.0,442.55630741540375
1697342400000,442.55630741540375,0.0,442.55630741540375
1697356800000,442.55630741540375,0.0,442.55630741540375
1697371200000,442.55630741540375,0.0,442.55630741540375
1697385600000,442.55630741540375,0.0,442.55630741540375
1697400000000,442.55630741540375,0.0,442.55630741540375
1697414400000,442.55630741540375,0.0,442.55630741540375
1697428800000,442.55630741540375,0.0,442.55630741540375
1697443200000,442.55630741540375,-1.0699600754610166,441.4863473399427
1697457600000,453.6629825552873,0.0,453.6629825552873
1697472000000,453.6629825552873,1.6881981101764114,455.3511806654637
1697486400000,453.6629825552873,3.2160599024022782,456.87904245768954
1697500800000,453.6629825552873,-0.6426226215749604,453.0203599337123
1697515200000,453.6629825552873,0.7879672612748219,454.4509498165621
1697529600000,453.6629825552873,-0.08560516147540498,453.57737739381184
1697544000000,453.6629825552873,-1.2037426476419455,452.4592399076453
1697558400000,453.6629825552873,-2.471136638852166,451.1918459164351
1697572800000,453.6629825552873,-3.4771321497109877,450.1858504055763
1697587200000,453.6629825552873,-1.841336307860279,451.821646247427
1697601600000,453.6629825552873,-1.3802273496058088,452.28275520568144
1697616000000,453.5720985785492,-1.5703689557938332,452.00172962275536
1697630400000,453.5720985785492,-2.4686161168548804,451.1034824616943
1697644800000,451.13846774547466,0.0,451.13846774547466
1697659200000,451.13846774547466,0.38626700373119927,451.52473474920583
1697673600000,451.13846774547466,-0.18051459609201423,450.95795314938266
1697688000000,451.13846774547466,0.4380318866872033,451.57649963216187
1697702400000,451.13846774547466,1.5426418467142158,452.6811095921889
1697716800000,452.5429775786751,2.44205534825032,454.98503292692544
1697731200000,452.5429775786751,2.8805653228503814,455.4235429015255
1697745600000,452.5429775786751,2.652097941125991,455.1950755198011
1697760000000,454.0463399502708,4.117804310157208,458.16414426042803
1697774400000,454.0463399502708,4.139299897147407,458.1856398474182
1697788800000,456.4205284086902,4.025587366617412,460.4461157753076
1697803200000,460.39555815470663,0.0,460.39555815470663
1697817600000,460.39555815470663,-0.21234167174694157,460.18321648295966
1697832000000,460.39555815470663,0.66906073245408,461.0646188871607
1697846400000,460.39555815470663,0.13251771552782077,460.52807587023443
1697860800000,460.39555815470663,0.9197897658821315,461.31534792058875
1697875200000,460.39555815470663,1.855958921412161,462.2515170761188
1697889600000,460.39555815470663,2.941880912607381,463.337439067314
1697904000000,461.82888768615084,3.328022662580924,465.15691034873174
1697918400000,463.9359455289861,-1.208477758170647,462.72746777081545
1697932800000,463.9359455289861,-1.3894206745872166,462.5465248543989
1697947200000,463.9359455289861,-2.0986655791205675,461.83727994986555
1697961600000,463.9359455289861,-1.4950814316285377,462.4408640973576
1697976000000,463.9359455289861,-2.7225666744758836,461.2133788545102
1697990400000,463.9359455289861,-1.0643602356853963,462.8715852933007
1698004800000,465.3737373831207,3.382525173854968,468.7562625569757
1698019200000,469.9030842660951,7.691858633397541,477.59494289949265
1698033600000,475.3562222454818,0.0,475.3562222454818
1698048000000,475.3562222454818,0.0,475.3562222454818
1698062400000,475.3562222454818,0.0,475.3562222454818
1698076800000,476.83612816384266,7.0500993184779945,483.88622748232063
1698091200000,504.22648688741907,0.0,504.22648688741907
1698105600000,504.22648688741907,0.0,504.22648688741907
1698120000000,504.22648688741907,0.0,504.22648688741907
1698134400000,505.7962733490627,2.821879841208714,508.6181531902714
1698148800000,500.38803457931783,0.0,500.38803457931783
1698163200000,503.0621913129517,-0.4446096055528348,502.61758170739887
1698177600000,503.0621913129517,1.6049144673423261,504.66710578029404
1698192000000,503.0621913129517,2.930148064309111,505.9923393772608
1698206400000,503.0621913129517,-1.392557612829992,501.6696337001217
1698220800000,503.0621913129517,4.006752869756096,507.0689441827078
